comment_counts,name,comment_value,since,sales,url,location
9,holidayshoppinglist,5,2019,42,https://www.etsy.com/uk/shop/holidayshoppinglist,"New York, United States"
29,JohnLaurenceCrafted,4.6087,2017,158,https://www.etsy.com/uk/shop/JohnLaurenceCrafted,"Papakura, New Zealand"
251,ArtefaktumUA,4.9423,2016,1325,https://www.etsy.com/uk/shop/ArtefaktumUA,"Melitopol, Ukraine"
97,MuscleManGear,4.8929,2015,883,https://www.etsy.com/uk/shop/MuscleManGear,
80,WICIstore,5,2017,214,https://www.etsy.com/uk/shop/WICIstore,"Tallinn, Estonia"
165,UkrHeart,4.931,2015,1002,https://www.etsy.com/uk/shop/UkrHeart,"Odesa, Ukraine"
722,ShadowMoon,4.9568,2009,2791,https://www.etsy.com/uk/shop/ShadowMoon,"Mission Viejo, California"
723,WarmHearthCreations,4.9037,2016,3205,https://www.etsy.com/uk/shop/WarmHearthCreations,
89,DaLeeShop,4.9483,2017,630,https://www.etsy.com/uk/shop/DaLeeShop,"Kharkiv, Ukraine"
15,SuzaShop,5,2017,38,https://www.etsy.com/uk/shop/SuzaShop,"Bruchterveld, The Netherlands"
2,ImagineDigiCreations,5,2017,22,https://www.etsy.com/uk/shop/ImagineDigiCreations,"Toronto, Canada"
77,SkullVikings,4.9828,2018,427,https://www.etsy.com/uk/shop/SkullVikings,"Reading, United Kingdom"
1034,Stephyscrochet,4.9355,2013,8780,https://www.etsy.com/uk/shop/Stephyscrochet,"El Paso, Texas"
497,OmaSewHappy,4.9792,2012,2448,https://www.etsy.com/uk/shop/OmaSewHappy,"Biloxi, Mississippi"
26,NorthSummitCreations,4.9583,2016,198,https://www.etsy.com/uk/shop/NorthSummitCreations,"Coeur d'Alene, Idaho"
1,ThePurpleMoon333,5,2016,4,https://www.etsy.com/uk/shop/ThePurpleMoon333,"Salt Lake, Utah"
656,VliegendeHollander,4.8281,2011,6592,https://www.etsy.com/uk/shop/VliegendeHollander,"Nieuwegein, The Netherlands"
42,SteelMasteryCom,5,2016,180,https://www.etsy.com/uk/shop/SteelMasteryCom,"Springfield, Massachusetts"
249,aYaHeadzofDreadz,4.9722,2011,808,https://www.etsy.com/uk/shop/aYaHeadzofDreadz,"Bude, United Kingdom"
199,ThreadTreasuresEmbro,4.9783,2015,2231,https://www.etsy.com/uk/shop/ThreadTreasuresEmbro,"Harrah, Oklahoma"
28,MerlinWallArt,5,2018,267,https://www.etsy.com/uk/shop/MerlinWallArt,"London, United Kingdom"
54,ShelleyManor,4.9767,2017,173,https://www.etsy.com/uk/shop/ShelleyManor,"Scottsdale, Arizona"
6,PurpleOctopusDesign,5,2019,49,https://www.etsy.com/uk/shop/PurpleOctopusDesign,
339,HandPrintWorkshop,4.9624,2017,1174,https://www.etsy.com/uk/shop/HandPrintWorkshop,"St Petersburg, Russia"
169,CreateHopeCuffs,5,2015,1175,https://www.etsy.com/uk/shop/CreateHopeCuffs,"Kimball, Minnesota"
44,AncientMetalFindings,4.9231,2016,163,https://www.etsy.com/uk/shop/AncientMetalFindings,"Boulder, Colorado"
1463,LaAntiguaTextiles,4.9932,2009,7246,https://www.etsy.com/uk/shop/LaAntiguaTextiles,"Rapid City, South Dakota"
12,IconicJewelryco,5,2018,91,https://www.etsy.com/uk/shop/IconicJewelryco,"Saint Clairsville, Ohio"
1182,SKDSweetKateDesigns,4.9946,2014,15056,https://www.etsy.com/uk/shop/SKDSweetKateDesigns,"Augusta, Georgia"
479,Mycyberattic,4.9848,2016,1763,https://www.etsy.com/uk/shop/Mycyberattic,"Indianapolis, Indiana"
1,JestexCorner,5,2019,18,https://www.etsy.com/uk/shop/JestexCorner,"Chicago, Illinois"
35,NyeEmporiumPahrump,5,2018,146,https://www.etsy.com/uk/shop/NyeEmporiumPahrump,"Pahrump, Nevada"
5,MIDCENTURYARCHIVE,5,2019,32,https://www.etsy.com/uk/shop/MIDCENTURYARCHIVE,"Eugene, Oregon"
1,FoxlairDesigns,5,2017,41,https://www.etsy.com/uk/shop/FoxlairDesigns,"Frederick, Maryland"
6,TheWaywardPilgrim,5,2018,28,https://www.etsy.com/uk/shop/TheWaywardPilgrim,
18,AvaGirlPatterns,4.9375,2018,271,https://www.etsy.com/uk/shop/AvaGirlPatterns,"Del Mar, California"
1,AdrianaCrochet,5,2017,4,https://www.etsy.com/uk/shop/AdrianaCrochet,"Puebla City, Mexico"
131,LaDeesAntiques,4.9889,2017,474,https://www.etsy.com/uk/shop/LaDeesAntiques,
26,SmallKatStudios,5,2016,91,https://www.etsy.com/uk/shop/SmallKatStudios,"Detroit, Michigan"
11,Sloboda33,4.5455,2019,48,https://www.etsy.com/uk/shop/Sloboda33,"Vladimir, Russia"
106,Paulaparaula,4.9884,2017,1584,https://www.etsy.com/uk/shop/Paulaparaula,"Valencia, Spain"
591,WeBGlass,4.9739,2013,1849,https://www.etsy.com/uk/shop/WeBGlass,"Greensburg, Pennsylvania"
116,SVGShopYou,4.9655,2019,682,https://www.etsy.com/uk/shop/SVGShopYou,"Los Angeles, California"
49,TurtleToppers,5,2017,334,https://www.etsy.com/uk/shop/TurtleToppers,
226,Hvitolg,4.9762,2011,612,https://www.etsy.com/uk/shop/Hvitolg,"Tallinn, Estonia"
32,BlackWolfJeweller,5,2013,143,https://www.etsy.com/uk/shop/BlackWolfJeweller,"Vancouver, Canada"
11,AntiquityStoreShop,5,2018,63,https://www.etsy.com/uk/shop/AntiquityStoreShop,
11,GraffitiVectors,5,2015,82,https://www.etsy.com/uk/shop/GraffitiVectors,
45,SwiftHammerLeather,5,2015,339,https://www.etsy.com/uk/shop/SwiftHammerLeather,"Vista, California"
109,MishMashDenver,4.8182,2017,727,https://www.etsy.com/uk/shop/MishMashDenver,"Denver, Colorado"
1404,TheNorseWind,4.9919,2015,6285,https://www.etsy.com/uk/shop/TheNorseWind,"Burgas, Bulgaria"
4,WanderlandByDrugilla,5,2018,34,https://www.etsy.com/uk/shop/WanderlandByDrugilla,"Marseille 05, France"
425,hiphooray,4.9281,2011,8830,https://www.etsy.com/uk/shop/hiphooray,"Seattle, Washington"
19,DruiDleatherhandmade,4.6154,2017,80,https://www.etsy.com/uk/shop/DruiDleatherhandmade,"Yerevan, Armenia"
200,aManCaveStore,4.9143,2015,1083,https://www.etsy.com/uk/shop/aManCaveStore,
354,TrendySnake,4.9388,2014,1812,https://www.etsy.com/uk/shop/TrendySnake,"London, United Kingdom"
26,WarCryHQ,5,2017,83,https://www.etsy.com/uk/shop/WarCryHQ,
582,MyVintageAlcove,4.96,2010,2474,https://www.etsy.com/uk/shop/MyVintageAlcove,"Hendersonville, North Carolina"
632,TeamSpiritSVG,4.9743,2016,13518,https://www.etsy.com/uk/shop/TeamSpiritSVG,
8,UlfurandLeourblaka,5,2017,32,https://www.etsy.com/uk/shop/UlfurandLeourblaka,"Baltimore, Maryland"
2,Elvyness,3,2019,5,https://www.etsy.com/uk/shop/Elvyness,"Kent, Ohio"
1937,susantique,5,2008,3996,https://www.etsy.com/uk/shop/susantique,"San Antonio, Texas"
312,CherishableDesigns,4.9769,2017,6127,https://www.etsy.com/uk/shop/CherishableDesigns,"Michigan, North Dakota"
1,OEKnives,5,2016,6,https://www.etsy.com/uk/shop/OEKnives,"Prince George, Canada"
63,SamiSashaArmbands,5,2016,158,https://www.etsy.com/uk/shop/SamiSashaArmbands,"Moscow, Russia"
120,Surtursschmiede,4.9565,2015,464,https://www.etsy.com/uk/shop/Surtursschmiede,"München, Germany"
105,IttyBittyDetailsBTQ,5,2016,690,https://www.etsy.com/uk/shop/IttyBittyDetailsBTQ,"Fargo, North Dakota"
33,MartinMalchev,5,2016,446,https://www.etsy.com/uk/shop/MartinMalchev,
12,NokturnalWoodShop,5,2014,46,https://www.etsy.com/uk/shop/NokturnalWoodShop,"San Juan, Texas"
2,CalligraphicaDesigns,5,2017,6,https://www.etsy.com/uk/shop/CalligraphicaDesigns,"Covington, Ohio"
321,EyeScandi,5,2013,1042,https://www.etsy.com/uk/shop/EyeScandi,"Phoenix, Arizona"
512,designsbynevermore,4.9048,2014,2440,https://www.etsy.com/uk/shop/designsbynevermore,"Wintersville, Ohio"
9,ArtemCaeliScriptoria,5,2010,38,https://www.etsy.com/uk/shop/ArtemCaeliScriptoria,"Edmonton, Canada"
936,FandomLoversUnite,4.9094,2016,5964,https://www.etsy.com/uk/shop/FandomLoversUnite,"Sweet Home, Oregon"
3,MyersSewingMachineCo,4.3333,2018,14,https://www.etsy.com/uk/shop/MyersSewingMachineCo,"Colorado Springs, Colorado"
60,MidModTodd,4.9773,2018,160,https://www.etsy.com/uk/shop/MidModTodd,"Overland Park, Kansas"
1376,AvantGardeDesign,4.9456,2011,10478,https://www.etsy.com/uk/shop/AvantGardeDesign,
2,HappyFridayCo,5,2017,18,https://www.etsy.com/uk/shop/HappyFridayCo,
7,DaysGonebyArtGlass,4.5714,2018,17,https://www.etsy.com/uk/shop/DaysGonebyArtGlass,
17,luluandlivvintage,5,2017,87,https://www.etsy.com/uk/shop/luluandlivvintage,"Toronto, Canada"
719,GeorgeSilver,4.9053,2015,2810,https://www.etsy.com/uk/shop/GeorgeSilver,"Yaroslavl, Russia"
3643,armstreet,4.9122,2012,13124,https://www.etsy.com/uk/shop/armstreet,
31,VictoriaSVG,3.871,2019,1105,https://www.etsy.com/uk/shop/VictoriaSVG,
161,feedtheravens,5,2011,568,https://www.etsy.com/uk/shop/feedtheravens,"Marshall, North Carolina"
71,925BeliveJewelry,4.9649,2016,567,https://www.etsy.com/uk/shop/925BeliveJewelry,"Bangkok, Thailand"
140,onnebem,5,2019,470,https://www.etsy.com/uk/shop/onnebem,"Texas City, Texas"
9,HelenJewelryStudio,4.8571,2017,44,https://www.etsy.com/uk/shop/HelenJewelryStudio,
259,SomeVintage4you,4.9173,2016,1268,https://www.etsy.com/uk/shop/SomeVintage4you,"Sumy, Ukraine"
165,CellarCo,4.9213,2016,1147,https://www.etsy.com/uk/shop/CellarCo,"Park Rapids, Minnesota"
89,theuncommongoods,4.8148,2014,673,https://www.etsy.com/uk/shop/theuncommongoods,"Ghaziabad, India"
27634,metalsupplychick,4.9472,2010,103339,https://www.etsy.com/uk/shop/metalsupplychick,"Meridian, Idaho"
50,BoBaRoBa,4.9778,2016,361,https://www.etsy.com/uk/shop/BoBaRoBa,"Lyubertsy, Russia"
490,TuesdayBlueberries,4.9902,2015,2447,https://www.etsy.com/uk/shop/TuesdayBlueberries,"Minneapolis, Minnesota"
84,HappyWatercolorShop,5,2017,1193,https://www.etsy.com/uk/shop/HappyWatercolorShop,"Kharkiv, Ukraine"
1151,FaeMoonWolfDesigns,4.8743,2013,4562,https://www.etsy.com/uk/shop/FaeMoonWolfDesigns,"South Fork, Colorado"
2477,TheDancingHound,4.9338,2014,13120,https://www.etsy.com/uk/shop/TheDancingHound,"Kelowna, Canada"
2567,MountainDreads,4.9187,2012,18931,https://www.etsy.com/uk/shop/MountainDreads,"Darwin, Australia"
109,SikaStitch,4.9792,2016,1114,https://www.etsy.com/uk/shop/SikaStitch,"Taupo, New Zealand"
2129,HumphreysHandmade,4.8685,2010,7565,https://www.etsy.com/uk/shop/HumphreysHandmade,"Johnstown, Ohio"
49,ChuntekIndustries,4.9231,2016,237,https://www.etsy.com/uk/shop/ChuntekIndustries,
82,PaganRebels,4.7727,2015,421,https://www.etsy.com/uk/shop/PaganRebels,
377,RavenWoodGripsLLC,4.8615,2014,1986,https://www.etsy.com/uk/shop/RavenWoodGripsLLC,"Falcon, Colorado"
38,LIBERTYSEWINGSERVICE,4.9615,2015,379,https://www.etsy.com/uk/shop/LIBERTYSEWINGSERVICE,"Greenville, South Carolina"
1,Replicartzshop,4,2019,67,https://www.etsy.com/uk/shop/Replicartzshop,
1204,MorganasCollection,4.8851,2011,5288,https://www.etsy.com/uk/shop/MorganasCollection,"Trois-Rivières, Canada"
788,BBCraftsCollectables,4.9339,2016,5770,https://www.etsy.com/uk/shop/BBCraftsCollectables,"Clinton, Michigan"
266,CoeurdeMithril,4.7664,2014,1431,https://www.etsy.com/uk/shop/CoeurdeMithril,"Saint-Félicien, Canada"
1014,CuteLittleSigns,4.9933,2012,5917,https://www.etsy.com/uk/shop/CuteLittleSigns,"Minot, North Dakota"
5501,donebetter,4.95,2015,25497,https://www.etsy.com/uk/shop/donebetter,"Dennis Port, Massachusetts"
61,Toraxacum,4.9661,2016,223,https://www.etsy.com/uk/shop/Toraxacum,"Lenzkirch, Germany"
21,RobotViking,5,2014,62,https://www.etsy.com/uk/shop/RobotViking,"Germantown, Maryland"
66,RoseMetalsJewelry,5,2010,147,https://www.etsy.com/uk/shop/RoseMetalsJewelry,"Troy, New York"
39,TheHoneybirdCompany,4.9231,2010,331,https://www.etsy.com/uk/shop/TheHoneybirdCompany,"Atlanta, Georgia"
19,dustblossomvintage,5,2018,93,https://www.etsy.com/uk/shop/dustblossomvintage,
33,jakSavageFashion,5,2016,158,https://www.etsy.com/uk/shop/jakSavageFashion,"Sacramento, California"
93,Waitingforgeorge,5,2013,295,https://www.etsy.com/uk/shop/Waitingforgeorge,"Johannesburg, South Africa"
18,KnitPickerLNP,5,2012,61,https://www.etsy.com/uk/shop/KnitPickerLNP,"Independence, Missouri"
13,IntoTheFlipside,5,2017,60,https://www.etsy.com/uk/shop/IntoTheFlipside,"London, United Kingdom"
64,BuyGonesAntiques,5,2014,239,https://www.etsy.com/uk/shop/BuyGonesAntiques,"Sauk Rapids, Minnesota"
268,AmishLeatherWorks,4.9712,2015,1395,https://www.etsy.com/uk/shop/AmishLeatherWorks,"Orleans, Indiana"
523,BusyMomsCrochet,4.9815,2010,2409,https://www.etsy.com/uk/shop/BusyMomsCrochet,"Iona, Idaho"
1125,Serrelynda,4.9571,2009,3314,https://www.etsy.com/uk/shop/Serrelynda,"Spring Valley, California"
37,VikingSunWovenTrim,5,2018,134,https://www.etsy.com/uk/shop/VikingSunWovenTrim,"Šiauliai, Lithuania"
448,KatelynsKreativeS,4.9091,2011,4890,https://www.etsy.com/uk/shop/KatelynsKreativeS,"Bossier City, Louisiana"
9,VulturesNestAntiques,5,2017,75,https://www.etsy.com/uk/shop/VulturesNestAntiques,"Leicester, United Kingdom"
81,BriarandtheRose,5,2006,241,https://www.etsy.com/uk/shop/BriarandtheRose,"San Diego, California"
92,GlitterbeardsCrafts,4.8913,2018,326,https://www.etsy.com/uk/shop/GlitterbeardsCrafts,"Peacehaven, United Kingdom"
17,JHobbinsArtWoodwork,5,2014,63,https://www.etsy.com/uk/shop/JHobbinsArtWoodwork,"North Salt Lake, Utah"
621,GoodSpiritWolf,4.8684,2012,2423,https://www.etsy.com/uk/shop/GoodSpiritWolf,"Indianapolis, Indiana"
3322,PAKABONE,4.9396,2014,19888,https://www.etsy.com/uk/shop/PAKABONE,"Kyiv, Ukraine"
58,NorthernLitesMN,5,2018,219,https://www.etsy.com/uk/shop/NorthernLitesMN,"Eagan, Minnesota"
43,TonyAllenBernier,4.9643,2015,363,https://www.etsy.com/uk/shop/TonyAllenBernier,"Saint Michael, Minnesota"
3,SoothieFruity,5,2019,16,https://www.etsy.com/uk/shop/SoothieFruity,"Dover, Delaware"
33,usetheglass,4.9063,2017,457,https://www.etsy.com/uk/shop/usetheglass,"Los Angeles, California"
38,PrintyGuru,4.8158,2019,856,https://www.etsy.com/uk/shop/PrintyGuru,
88,FLESHnBONES,5,2017,919,https://www.etsy.com/uk/shop/FLESHnBONES,"Nice, France"
350,dreamonjewellery,4.9804,2016,1656,https://www.etsy.com/uk/shop/dreamonjewellery,"Alicante, Spain"
396,prestigiousantiques,4.9548,2015,1654,https://www.etsy.com/uk/shop/prestigiousantiques,"Athens, Greece"
940,HANALIMAde,4.93689278467,2016,1523,https://www.etsy.com/uk/shop/HANALIMAde,"Berlin, Germany"
3879,PartyByDrake,4.9202,2015,21012,https://www.etsy.com/uk/shop/PartyByDrake,"Paramus, New Jersey"
974,GATURA,4.9478,2015,4728,https://www.etsy.com/uk/shop/GATURA,
36,Shamandrums,5,2018,92,https://www.etsy.com/uk/shop/Shamandrums,"Kyiv, Ukraine"
9,UniqueTitanium,5,2018,63,https://www.etsy.com/uk/shop/UniqueTitanium,"Kyiv, Ukraine"
421,Volundr,4.9479,2014,1134,https://www.etsy.com/uk/shop/Volundr,"Warsaw, Poland"
26,simplegeometrygem,5,2017,104,https://www.etsy.com/uk/shop/simplegeometrygem,"St Petersburg, Russia"
49,CrocheturlayCrafts,5,2017,213,https://www.etsy.com/uk/shop/CrocheturlayCrafts,"Philadelphia, Pennsylvania"
23,ProjectCanoe,5,2015,144,https://www.etsy.com/uk/shop/ProjectCanoe,
127,GiftsFromCornwall,4.9587,2015,1055,https://www.etsy.com/uk/shop/GiftsFromCornwall,"Bude, United Kingdom"
837,BerlogaWorkshop,4.9319,2015,3368,https://www.etsy.com/uk/shop/BerlogaWorkshop,"Kyiv, Ukraine"
1,MeepleForge,5,2018,11,https://www.etsy.com/uk/shop/MeepleForge,"Derby, United Kingdom"
6,TheCraftRebellion,5,2018,35,https://www.etsy.com/uk/shop/TheCraftRebellion,"Brisbane, Australia"
1155,yesteryearshome,4.9908,2011,4119,https://www.etsy.com/uk/shop/yesteryearshome,"Springfield, Oregon"
124,TheCrazyCraftChics,4.9573,2017,591,https://www.etsy.com/uk/shop/TheCrazyCraftChics,
61,SassySouthernDsgnTX,5,2015,911,https://www.etsy.com/uk/shop/SassySouthernDsgnTX,"Friendswood, Texas"
483,LufolkCrafts,4.9726,2016,1742,https://www.etsy.com/uk/shop/LufolkCrafts,"Gävle, Sweden"
